"StichtagDatJahr","QuarSort","QuarCd","QuarLang","SteuerTarifSort","SteuerTarifCd","SteuerTarifLang","SteuerEinkommen_p50","SteuerEinkommen_p25","SteuerEinkommen_p75"
2018,24,"024","Enge",0,"00","Grundtarif",60.8,27.7,102.7
2018,24,"024","Enge",1,"01","Verheiratetentarif",137.8,81.6,238.8
2018,24,"024","Enge",2,"02","Einelternfamilientarif",70.9,41.3,122.9
2018,31,"031","Alt-Wiedikon",0,"00","Grundtarif",52.5,26.7,80.7
2018,31,"031","Alt-Wiedikon",1,"01","Verheiratetentarif",98.9,55.8,160.7
2018,31,"031","Alt-Wiedikon",2,"02","Einelternfamilientarif",62.4,36.8,94.2
2018,33,"033","Friesenberg",0,"00","Grundtarif",33,11.2,53.3
2018,33,"033","Friesenberg",1,"01","Verheiratetentarif",70.7,47.3,104.1
2018,33,"033","Friesenberg",2,"02","Einelternfamilientarif",42.7,25.3,65.7
2018,34,"034","Sihlfeld",0,"00","Grundtarif",45,21.6,69.5
2018,34,"034","Sihlfeld",1,"01","Verheiratetentarif",70.9,42.7,109.8
2018,34,"034","Sihlfeld",2,"02","Einelternfamilientarif",41.45,23.5,63.9
2018,41,"041","Werd",0,"00","Grundtarif",50,23.9,79.5
2018,41,"041","Werd",1,"01","Verheiratetentarif",84.3,38.1,154.9
2018,41,"041","Werd",2,"02","Einelternfamilientarif",46.2,26.2,76.35
2018,42,"042","Langstrasse",0,"00","Grundtarif",45,19.4,74.3
2018,42,"042","Langstrasse",1,"01","Verheiratetentarif",75.2,42.9,137.7
2018,42,"042","Langstrasse",2,"02","Einelternfamilientarif",50.1,30.95,75.1
2018,44,"044","Hard",0,"00","Grundtarif",36,16.3,58.4
2018,44,"044","Hard",1,"01","Verheiratetentarif",55.75,35.4,80.75
2018,44,"044","Hard",2,"02","Einelternfamilientarif",36.1,17.9,53.6
2018,51,"051","Gewerbeschule",0,"00","Grundtarif",43.8,20.2,70.1
2018,51,"051","Gewerbeschule",1,"01","Verheiratetentarif",70.8,42.2,112.7
2018,51,"051","Gewerbeschule",2,"02","Einelternfamilientarif",45.7,29.05,73.1
2018,52,"052","Escher Wyss",0,"00","Grundtarif",67.15,40,102.1
2018,52,"052","Escher Wyss",1,"01","Verheiratetentarif",151.1,93.4,219.1
2018,52,"052","Escher Wyss",2,"02","Einelternfamilientarif",75.8,48.6,112
2018,61,"061","Unterstrass",0,"00","Grundtarif",46.5,21,73.8
2018,61,"061","Unterstrass",1,"01","Verheiratetentarif",94.9,60,147.1
2018,61,"061","Unterstrass",2,"02","Einelternfamilientarif",55,34.4,84.1
2018,63,"063","Oberstrass",0,"00","Grundtarif",50.7,20.8,86.1
2018,63,"063","Oberstrass",1,"01","Verheiratetentarif",148.1,89.3,227.2
2018,63,"063","Oberstrass",2,"02","Einelternfamilientarif",72.8,47.5,111.3
2018,71,"071","Fluntern",0,"00","Grundtarif",54.2,18.3,97
2018,71,"071","Fluntern",1,"01","Verheiratetentarif",172,107.4,282
2018,71,"071","Fluntern",2,"02","Einelternfamilientarif",96.3,47.4,152.7
2018,72,"072","Hottingen",0,"00","Grundtarif",55.8,23.8,94.5
2018,72,"072","Hottingen",1,"01","Verheiratetentarif",154.9,94.9,250.8
2018,72,"072","Hottingen",2,"02","Einelternfamilientarif",83.4,51.9,128.4
2018,73,"073","Hirslanden",0,"00","Grundtarif",48.5,20,81.7
2018,73,"073","Hirslanden",1,"01","Verheiratetentarif",121.7,80.5,203.8
2018,73,"073","Hirslanden",2,"02","Einelternfamilientarif",63.3,40.3,108.3
2018,74,"074","Witikon",0,"00","Grundtarif",45.25,19.8,73.45
2018,74,"074","Witikon",1,"01","Verheiratetentarif",111.9,73.8,173.7
2018,74,"074","Witikon",2,"02","Einelternfamilientarif",62.9,40.8,93.3
2018,81,"081","Seefeld",0,"00","Grundtarif",66.5,32.3,108.7
2018,81,"081","Seefeld",1,"01","Verheiratetentarif",147.55,87.3,260.4
2018,81,"081","Seefeld",2,"02","Einelternfamilientarif",84.7,52.4,128.9
2018,82,"082","Mühlebach",0,"00","Grundtarif",57.65,24.2,100
2018,82,"082","Mühlebach",1,"01","Verheiratetentarif",139.1,84.2,229.9
2018,82,"082","Mühlebach",2,"02","Einelternfamilientarif",63.05,36.9,107.5
2018,83,"083","Weinegg",0,"00","Grundtarif",46.8,16,79.5
2018,83,"083","Weinegg",1,"01","Verheiratetentarif",121.1,75.6,205.9
2018,83,"083","Weinegg",2,"02","Einelternfamilientarif",75.1,45.3,116.2
2018,91,"091","Albisrieden",0,"00","Grundtarif",44.2,21.9,66.8
2018,91,"091","Albisrieden",1,"01","Verheiratetentarif",82.7,55.2,119.5
2018,91,"091","Albisrieden",2,"02","Einelternfamilientarif",53.9,32.6,79.2
2018,92,"092","Altstetten",0,"00","Grundtarif",43.2,20.3,65.3
2018,92,"092","Altstetten",1,"01","Verheiratetentarif",70.25,46.1,102.2
2018,92,"092","Altstetten",2,"02","Einelternfamilientarif",39.9,20.3,60.9
2018,101,"101","Höngg",0,"00","Grundtarif",47.6,22.5,73
2018,101,"101","Höngg",1,"01","Verheiratetentarif",98.4,65.6,147.2
2018,101,"101","Höngg",2,"02","Einelternfamilientarif",58.2,35.75,86.65
2018,102,"102","Wipkingen",0,"00","Grundtarif",47.2,22.9,70.3
2018,102,"102","Wipkingen",1,"01","Verheiratetentarif",88.1,58.2,134.3
2018,102,"102","Wipkingen",2,"02","Einelternfamilientarif",55.3,31.8,79.8
2018,111,"111","Affoltern",0,"00","Grundtarif",38.55,17.6,59.7
2018,111,"111","Affoltern",1,"01","Verheiratetentarif",72.9,48.1,101.75
2018,111,"111","Affoltern",2,"02","Einelternfamilientarif",40,20,61
2018,115,"115","Oerlikon",0,"00","Grundtarif",46.7,21.4,71.9
2018,115,"115","Oerlikon",1,"01","Verheiratetentarif",95.8,57.9,144.5
2018,115,"115","Oerlikon",2,"02","Einelternfamilientarif",55.4,28,85
2018,119,"119","Seebach",0,"00","Grundtarif",39.45,17.8,61.8
2018,119,"119","Seebach",1,"01","Verheiratetentarif",72.35,45.3,107.7
2018,119,"119","Seebach",2,"02","Einelternfamilientarif",37,14.2,58.7
2018,121,"121","Saatlen",0,"00","Grundtarif",32.5,13.1,53.1
2018,121,"121","Saatlen",1,"01","Verheiratetentarif",63.75,40.2,91.3
2018,121,"121","Saatlen",2,"02","Einelternfamilientarif",37.4,16,55.7
2018,122,"122","Schwamendingen-Mitte",0,"00","Grundtarif",35,16.5,53
2018,122,"122","Schwamendingen-Mitte",1,"01","Verheiratetentarif",62,38.9,90.6
2018,122,"122","Schwamendingen-Mitte",2,"02","Einelternfamilientarif",30.9,10.15,48.05
2018,123,"123","Hirzenbach",0,"00","Grundtarif",32.75,11.5,51.95
2018,123,"123","Hirzenbach",1,"01","Verheiratetentarif",61.4,39.5,86.9
2018,123,"123","Hirzenbach",2,"02","Einelternfamilientarif",31.4,15.7,47.4
2019,11,"011","Rathaus",0,"00","Grundtarif",47.4,19.1,85.5
2019,11,"011","Rathaus",1,"01","Verheiratetentarif",122,68.1,196.7
2019,11,"011","Rathaus",2,"02","Einelternfamilientarif",60.35,34.4,97.5
2019,12,"012","Hochschulen",0,"00","Grundtarif",31.45,10,72.4
2019,12,"012","Hochschulen",1,"01","Verheiratetentarif",150.55,80.85,280.85
2019,12,"012","Hochschulen",2,"02","Einelternfamilientarif",,,
2019,13,"013","Lindenhof",0,"00","Grundtarif",52.55,20,93.7
2019,13,"013","Lindenhof",1,"01","Verheiratetentarif",114.2,72.6,202.4
2019,13,"013","Lindenhof",2,"02","Einelternfamilientarif",,,
2019,14,"014","City",0,"00","Grundtarif",30,1.1,72.5
2019,14,"014","City",1,"01","Verheiratetentarif",115.3,59.1,206.8
2019,14,"014","City",2,"02","Einelternfamilientarif",,,
2019,21,"021","Wollishofen",0,"00","Grundtarif",44.9,20.9,71.9
2019,21,"021","Wollishofen",1,"01","Verheiratetentarif",96.3,61.3,155.9
2019,21,"021","Wollishofen",2,"02","Einelternfamilientarif",53.2,30.4,80.6
2019,23,"023","Leimbach",0,"00","Grundtarif",37.3,16,59.2
2019,23,"023","Leimbach",1,"01","Verheiratetentarif",81.9,55.9,119.7
2019,23,"023","Leimbach",2,"02","Einelternfamilientarif",42.5,22.8,63.4
2019,24,"024","Enge",0,"00","Grundtarif",61.8,28.6,103.1
2019,24,"024","Enge",1,"01","Verheiratetentarif",140.6,83.4,239.9
2019,24,"024","Enge",2,"02","Einelternfamilientarif",75.1,47.4,116.2
2019,31,"031","Alt-Wiedikon",0,"00","Grundtarif",53.9,26.9,82.8
2019,31,"031","Alt-Wiedikon",1,"01","Verheiratetentarif",100.1,58,159.8
2019,31,"031","Alt-Wiedikon",2,"02","Einelternfamilientarif",64.1,37.7,98.9
2019,33,"033","Friesenberg",0,"00","Grundtarif",33.1,11.1,54.15
2019,33,"033","Friesenberg",1,"01","Verheiratetentarif",71.9,46.6,103.85
2019,33,"033","Friesenberg",2,"02","Einelternfamilientarif",43.6,26.3,65.7
2019,34,"034","Sihlfeld",0,"00","Grundtarif",45.6,22.9,70.2
2019,34,"034","Sihlfeld",1,"01","Verheiratetentarif",72.5,43.9,112.4
2019,34,"034","Sihlfeld",2,"02","Einelternfamilientarif",44.7,25.7,66.9
2019,41,"041","Werd",0,"00","Grundtarif",52.4,24.9,82.5
2019,41,"041","Werd",1,"01","Verheiratetentarif",83.5,36.2,163.8
2019,41,"041","Werd",2,"02","Einelternfamilientarif",46.9,24.2,81.7
2019,42,"042","Langstrasse",0,"00","Grundtarif",47.6,20.6,76.8
2019,42,"042","Langstrasse",1,"01","Verheiratetentarif",84.2,46.8,145.1
2019,42,"042","Langstrasse",2,"02","Einelternfamilientarif",53.15,30.95,83.9
2019,44,"044","Hard",0,"00","Grundtarif",37,17.4,59.6
2019,44,"044","Hard",1,"01","Verheiratetentarif",57.7,36.2,82.7
2019,44,"044","Hard",2,"02","Einelternfamilientarif",38.7,20,57.8
2019,51,"051","Gewerbeschule",0,"00","Grundtarif",45.4,20.7,72.2
2019,51,"051","Gewerbeschule",1,"01","Verheiratetentarif",78.65,45.75,122.3
2019,51,"051","Gewerbeschule",2,"02","Einelternfamilientarif",49.25,28.95,73.4
2019,52,"052","Escher Wyss",0,"00","Grundtarif",68.5,40.6,103.6
2019,52,"052","Escher Wyss",1,"01","Verheiratetentarif",148.8,96,213.5
2019,52,"052","Escher Wyss",2,"02","Einelternfamilientarif",80.9,46.5,117.7
2019,61,"061","Unterstrass",0,"00","Grundtarif",47.5,21.3,75
2019,61,"061","Unterstrass",1,"01","Verheiratetentarif",97,61.1,152
2019,61,"061","Unterstrass",2,"02","Einelternfamilientarif",56.1,34.8,85.3
2019,63,"063","Oberstrass",0,"00","Grundtarif",52.6,23.7,87.6
2019,63,"063","Oberstrass",1,"01","Verheiratetentarif",148.25,91.5,232.5
2019,63,"063","Oberstrass",2,"02","Einelternfamilientarif",72.7,47.9,117.9
2019,71,"071","Fluntern",0,"00","Grundtarif",54,19.4,95.8
2019,71,"071","Fluntern",1,"01","Verheiratetentarif",173.35,107.1,275.5
2019,71,"071","Fluntern",2,"02","Einelternfamilientarif",98.3,59.7,156.2
2019,72,"072","Hottingen",0,"00","Grundtarif",57.2,23.7,94.6
2019,72,"072","Hottingen",1,"01","Verheiratetentarif",155.8,96.9,254.5
2019,72,"072","Hottingen",2,"02","Einelternfamilientarif",82.9,53,133.9
2019,73,"073","Hirslanden",0,"00","Grundtarif",48.6,20.3,82.9
2019,73,"073","Hirslanden",1,"01","Verheiratetentarif",123.15,79.6,208.7
2019,73,"073","Hirslanden",2,"02","Einelternfamilientarif",68,45.1,115.4
2019,74,"074","Witikon",0,"00","Grundtarif",46.8,20.1,74.1
2019,74,"074","Witikon",1,"01","Verheiratetentarif",113.7,75.5,176.4
2019,74,"074","Witikon",2,"02","Einelternfamilientarif",65.5,43.2,100.7
2019,81,"081","Seefeld",0,"00","Grundtarif",66.5,33.3,106.6
2019,81,"081","Seefeld",1,"01","Verheiratetentarif",151.5,90.7,254
2019,81,"081","Seefeld",2,"02","Einelternfamilientarif",88.3,55.4,139.6
2019,82,"082","Mühlebach",0,"00","Grundtarif",58.25,26.1,98.2
2019,82,"082","Mühlebach",1,"01","Verheiratetentarif",142.55,90.7,231.5
2019,82,"082","Mühlebach",2,"02","Einelternfamilientarif",68,36.7,110.8
2019,83,"083","Weinegg",0,"00","Grundtarif",47.1,16.8,79.8
2019,83,"083","Weinegg",1,"01","Verheiratetentarif",127,79.1,210
2019,83,"083","Weinegg",2,"02","Einelternfamilientarif",76.9,49.6,125.9
2019,91,"091","Albisrieden",0,"00","Grundtarif",45.5,22.9,68.5
2019,91,"091","Albisrieden",1,"01","Verheiratetentarif",85.8,58.1,124.2
2019,91,"091","Albisrieden",2,"02","Einelternfamilientarif",54.9,34,81.5
2019,92,"092","Altstetten",0,"00","Grundtarif",43.9,20.6,66
2019,92,"092","Altstetten",1,"01","Verheiratetentarif",71.75,47.8,104
2019,92,"092","Altstetten",2,"02","Einelternfamilientarif",41.7,22.3,67
2019,101,"101","Höngg",0,"00","Grundtarif",48.2,23.2,72.5
2019,101,"101","Höngg",1,"01","Verheiratetentarif",98.2,65.7,148.9
2019,101,"101","Höngg",2,"02","Einelternfamilientarif",57.5,34.6,89.8
2019,102,"102","Wipkingen",0,"00","Grundtarif",47.6,23.1,71.1
2019,102,"102","Wipkingen",1,"01","Verheiratetentarif",92.55,60.8,135.2
2019,102,"102","Wipkingen",2,"02","Einelternfamilientarif",57.05,33.7,82
2019,111,"111","Affoltern",0,"00","Grundtarif",39.35,18.5,60.1
2019,111,"111","Affoltern",1,"01","Verheiratetentarif",74.4,49.9,103.8
2019,111,"111","Affoltern",2,"02","Einelternfamilientarif",41.1,20,62.3
2019,115,"115","Oerlikon",0,"00","Grundtarif",47.6,21.3,73.1
2019,115,"115","Oerlikon",1,"01","Verheiratetentarif",97,60.2,147.8
2019,115,"115","Oerlikon",2,"02","Einelternfamilientarif",54.75,31.5,84.8
2019,119,"119","Seebach",0,"00","Grundtarif",39.9,18.1,62.4
2019,119,"119","Seebach",1,"01","Verheiratetentarif",73.9,46.3,110
2019,119,"119","Seebach",2,"02","Einelternfamilientarif",39.5,18.7,62.5
2019,121,"121","Saatlen",0,"00","Grundtarif",33.3,12.8,53.2
2019,121,"121","Saatlen",1,"01","Verheiratetentarif",65.2,40.9,93.9
2019,121,"121","Saatlen",2,"02","Einelternfamilientarif",39.5,18,56.5
2019,122,"122","Schwamendingen-Mitte",0,"00","Grundtarif",35.1,17.5,53.8
2019,122,"122","Schwamendingen-Mitte",1,"01","Verheiratetentarif",64.05,39.95,92.35
2019,122,"122","Schwamendingen-Mitte",2,"02","Einelternfamilientarif",30,11,47.9
2019,123,"123","Hirzenbach",0,"00","Grundtarif",33.2,12.6,52.6
2019,123,"123","Hirzenbach",1,"01","Verheiratetentarif",62.5,41.2,87
2019,123,"123","Hirzenbach",2,"02","Einelternfamilientarif",33.2,16.2,48.8
2020,11,"011","Rathaus",0,"00","Grundtarif",49.45,20.55,86.15
2020,11,"011","Rathaus",1,"01","Verheiratetentarif",122.35,69.9,198.5
2020,11,"011","Rathaus",2,"02","Einelternfamilientarif",60.7,30.05,91.1
2020,12,"012","Hochschulen",0,"00","Grundtarif",36,12,75.5
2020,12,"012","Hochschulen",1,"01","Verheiratetentarif",136.2,74,249.2
2020,12,"012","Hochschulen",2,"02","Einelternfamilientarif",,,
2020,13,"013","Lindenhof",0,"00","Grundtarif",61,24.4,101.2
2020,13,"013","Lindenhof",1,"01","Verheiratetentarif",117.15,64.35,193.3
2020,13,"013","Lindenhof",2,"02","Einelternfamilientarif",,,
2020,14,"014","City",0,"00","Grundtarif",27.9,1.4,66.4
2020,14,"014","City",1,"01","Verheiratetentarif",118.3,56.1,178.4
2020,14,"014","City",2,"02","Einelternfamilientarif",,,
2020,21,"021","Wollishofen",0,"00","Grundtarif",45.3,20.9,73
2020,21,"021","Wollishofen",1,"01","Verheiratetentarif",99.1,63.2,156.9
2020,21,"021","Wollishofen",2,"02","Einelternfamilientarif",53.6,32.3,83.9
2020,23,"023","Leimbach",0,"00","Grundtarif",36.5,16.2,58.9
2020,23,"023","Leimbach",1,"01","Verheiratetentarif",83.4,56.3,119
2020,23,"023","Leimbach",2,"02","Einelternfamilientarif",43.7,22.9,65.9
2020,24,"024","Enge",0,"00","Grundtarif",62.1,28.2,104.5
2020,24,"024","Enge",1,"01","Verheiratetentarif",141.9,85.2,233.8
2020,24,"024","Enge",2,"02","Einelternfamilientarif",73.7,49.2,122.7
2020,31,"031","Alt-Wiedikon",0,"00","Grundtarif",54.8,27.7,83.9
2020,31,"031","Alt-Wiedikon",1,"01","Verheiratetentarif",99.3,59.9,158.8
2020,31,"031","Alt-Wiedikon",2,"02","Einelternfamilientarif",65,35.1,98.8
2020,33,"033","Friesenberg",0,"00","Grundtarif",32.75,11.7,54.9
2020,33,"033","Friesenberg",1,"01","Verheiratetentarif",71.75,46.85,106.1
2020,33,"033","Friesenberg",2,"02","Einelternfamilientarif",43.8,28.4,66.5
2020,34,"034","Sihlfeld",0,"00","Grundtarif",45.8,22.7,70.7
2020,34,"034","Sihlfeld",1,"01","Verheiratetentarif",75.2,45.5,116.3
2020,34,"034","Sihlfeld",2,"02","Einelternfamilientarif",45.2,26.6,69
2020,41,"041","Werd",0,"00","Grundtarif",52.3,25.8,83.9
2020,41,"041","Werd",1,"01","Verheiratetentarif",88.45,36.35,157.6
2020,41,"041","Werd",2,"02","Einelternfamilientarif",56.8,35.3,97.2
2020,42,"042","Langstrasse",0,"00","Grundtarif",48.9,21.8,78.1
2020,42,"042","Langstrasse",1,"01","Verheiratetentarif",86.2,46.8,146.4
2020,42,"042","Langstrasse",2,"02","Einelternfamilientarif",56.65,31.2,85.1
2020,44,"044","Hard",0,"00","Grundtarif",37.8,18,60.1
2020,44,"044","Hard",1,"01","Verheiratetentarif",59.7,36.05,86.45
2020,44,"044","Hard",2,"02","Einelternfamilientarif",37.7,19,56.7
2020,51,"051","Gewerbeschule",0,"00","Grundtarif",47,22.2,72.1
2020,51,"051","Gewerbeschule",1,"01","Verheiratetentarif",75.6,42.8,122.1
2020,51,"051","Gewerbeschule",2,"02","Einelternfamilientarif",48.8,28.6,74.3
2020,52,"052","Escher Wyss",0,"00","Grundtarif",66.8,38.6,102.3
2020,52,"052","Escher Wyss",1,"01","Verheiratetentarif",149.25,93.8,217.2
2020,52,"052","Escher Wyss",2,"02","Einelternfamilientarif",77.8,43.8,125.7
2020,61,"061","Unterstrass",0,"00","Grundtarif",48,22,74.5
2020,61,"061","Unterstrass",1,"01","Verheiratetentarif",97.8,62.3,155
2020,61,"061","Unterstrass",2,"02","Einelternfamilientarif",56.8,35.8,90.6
2020,63,"063","Oberstrass",0,"00","Grundtarif",53.2,22.1,88.1
2020,63,"063","Oberstrass",1,"01","Verheiratetentarif",147.8,93.7,231.8
2020,63,"063","Oberstrass",2,"02","Einelternfamilientarif",73.05,47.2,115.5
2020,71,"071","Fluntern",0,"00","Grundtarif",55,19.8,95.8
2020,71,"071","Fluntern",1,"01","Verheiratetentarif",169.6,105.6,269
2020,71,"071","Fluntern",2,"02","Einelternfamilientarif",92,54.9,156.1
2020,72,"072","Hottingen",0,"00","Grundtarif",56.9,24.2,94.5
2020,72,"072","Hottingen",1,"01","Verheiratetentarif",153.15,93.85,247.65
2020,72,"072","Hottingen",2,"02","Einelternfamilientarif",85,52.4,130.5
2020,73,"073","Hirslanden",0,"00","Grundtarif",50.1,20.4,83.6
2020,73,"073","Hirslanden",1,"01","Verheiratetentarif",127.7,83.4,214.1
2020,73,"073","Hirslanden",2,"02","Einelternfamilientarif",68,46.8,114.7
2020,74,"074","Witikon",0,"00","Grundtarif",46.9,20,74.6
2020,74,"074","Witikon",1,"01","Verheiratetentarif",114.85,76.5,178.4
2020,74,"074","Witikon",2,"02","Einelternfamilientarif",66.3,40.7,100.1
2020,81,"081","Seefeld",0,"00","Grundtarif",65.1,33.1,107.4
2020,81,"081","Seefeld",1,"01","Verheiratetentarif",146.85,91.2,250
2020,81,"081","Seefeld",2,"02","Einelternfamilientarif",83.4,52.9,127.9
2020,82,"082","Mühlebach",0,"00","Grundtarif",56.625,26.3,97.05
2020,82,"082","Mühlebach",1,"01","Verheiratetentarif",138.9,85.8,226.8
2020,82,"082","Mühlebach",2,"02","Einelternfamilientarif",67.95,36.8,114.7
2020,83,"083","Weinegg",0,"00","Grundtarif",48.8,17.1,79.85
2020,83,"083","Weinegg",1,"01","Verheiratetentarif",126.2,81,207.8
2020,83,"083","Weinegg",2,"02","Einelternfamilientarif",73.65,47.5,121.4
2020,91,"091","Albisrieden",0,"00","Grundtarif",45.7,23.9,68.6
2020,91,"091","Albisrieden",1,"01","Verheiratetentarif",87,58.2,125.5
2020,91,"091","Albisrieden",2,"02","Einelternfamilientarif",56.4,35,81.1
2020,92,"092","Altstetten",0,"00","Grundtarif",43.8,20.9,66.7
2020,92,"092","Altstetten",1,"01","Verheiratetentarif",72.4,48.45,104.2
2020,92,"092","Altstetten",2,"02","Einelternfamilientarif",42.5,22.7,63.6
2020,101,"101","Höngg",0,"00","Grundtarif",47.7,22.9,72.8
2020,101,"101","Höngg",1,"01","Verheiratetentarif",98.45,67.4,150.5
2020,101,"101","Höngg",2,"02","Einelternfamilientarif",60.75,36.9,90.3
2020,102,"102","Wipkingen",0,"00","Grundtarif",48,24.2,71.8
2020,102,"102","Wipkingen",1,"01","Verheiratetentarif",91.4,58.6,138.3
2020,102,"102","Wipkingen",2,"02","Einelternfamilientarif",58.4,35.5,82.7
2020,111,"111","Affoltern",0,"00","Grundtarif",39.1,18.3,60
2020,111,"111","Affoltern",1,"01","Verheiratetentarif",75.1,49.8,105.1
2020,111,"111","Affoltern",2,"02","Einelternfamilientarif",41.5,19.7,61.5
2020,115,"115","Oerlikon",0,"00","Grundtarif",47.1,21,73.4
2020,115,"115","Oerlikon",1,"01","Verheiratetentarif",99.6,61.8,149.4
2020,115,"115","Oerlikon",2,"02","Einelternfamilientarif",57.8,33.35,87.25
2020,119,"119","Seebach",0,"00","Grundtarif",39.8,18,61.7
2020,119,"119","Seebach",1,"01","Verheiratetentarif",73.4,46.3,109.7
2020,119,"119","Seebach",2,"02","Einelternfamilientarif",41.85,21.1,67.1
2020,121,"121","Saatlen",0,"00","Grundtarif",33.4,12.8,53.9
2020,121,"121","Saatlen",1,"01","Verheiratetentarif",67.1,44,95.2
2020,121,"121","Saatlen",2,"02","Einelternfamilientarif",39.7,19.5,57.3
2020,122,"122","Schwamendingen-Mitte",0,"00","Grundtarif",35.4,17.2,54.6
2020,122,"122","Schwamendingen-Mitte",1,"01","Verheiratetentarif",62.95,39.9,89.3
2020,122,"122","Schwamendingen-Mitte",2,"02","Einelternfamilientarif",30.9,14.6,52.3
2020,123,"123","Hirzenbach",0,"00","Grundtarif",33.5,13.5,52.3
2020,123,"123","Hirzenbach",1,"01","Verheiratetentarif",64.5,40.6,88.1
2020,123,"123","Hirzenbach",2,"02","Einelternfamilientarif",34.7,16.7,51.4
2021,11,"011","Rathaus",0,"00","Grundtarif",47.3,20.8,81.75
2021,11,"011","Rathaus",1,"01","Verheiratetentarif",125.35,71.95,199.3
2021,11,"011","Rathaus",2,"02","Einelternfamilientarif",59.45,24.3,88.9
2021,12,"012","Hochschulen",0,"00","Grundtarif",38.25,12,76.2
2021,12,"012","Hochschulen",1,"01","Verheiratetentarif",129.3,78.4,226.1
2021,12,"012","Hochschulen",2,"02","Einelternfamilientarif",,,
2021,13,"013","Lindenhof",0,"00","Grundtarif",59.1,25.1,97.2
2021,13,"013","Lindenhof",1,"01","Verheiratetentarif",115.4,73.1,180.6
2021,13,"013","Lindenhof",2,"02","Einelternfamilientarif",,,
2021,14,"014","City",0,"00","Grundtarif",29.75,3.35,66.5
2021,14,"014","City",1,"01","Verheiratetentarif",97.1,55,163.7
2021,14,"014","City",2,"02","Einelternfamilientarif",,,
2021,21,"021","Wollishofen",0,"00","Grundtarif",46.7,22.6,73.3
2021,21,"021","Wollishofen",1,"01","Verheiratetentarif",99.6,61.6,155
2021,21,"021","Wollishofen",2,"02","Einelternfamilientarif",52.95,31.9,84
2021,23,"023","Leimbach",0,"00","Grundtarif",38.1,16.5,59.1
2021,23,"023","Leimbach",1,"01","Verheiratetentarif",83,55.9,117.6
2021,23,"023","Leimbach",2,"02","Einelternfamilientarif",45.2,23.4,61.9
2021,24,"024","Enge",0,"00","Grundtarif",59.8,25.8,100
2021,24,"024","Enge",1,"01","Verheiratetentarif",133,80.2,228.9
2021,24,"024","Enge",2,"02","Einelternfamilientarif",72.15,46.7,121.7
2021,31,"031","Alt-Wiedikon",0,"00","Grundtarif",52.9,27.9,79.9
2021,31,"031","Alt-Wiedikon",1,"01","Verheiratetentarif",100,59.8,159.9
2021,31,"031","Alt-Wiedikon",2,"02","Einelternfamilientarif",62.75,37.5,99.2
2021,33,"033","Friesenberg",0,"00","Grundtarif",32.8,12.6,54.9
2021,33,"033","Friesenberg",1,"01","Verheiratetentarif",71.6,47.4,105.4
2021,33,"033","Friesenberg",2,"02","Einelternfamilientarif",44.95,27.2,68.85
2021,34,"034","Sihlfeld",0,"00","Grundtarif",46.6,22.9,70.2
2021,34,"034","Sihlfeld",1,"01","Verheiratetentarif",72.55,45.75,112.45
2021,34,"034","Sihlfeld",2,"02","Einelternfamilientarif",46.35,27.75,70.85
2021,41,"041","Werd",0,"00","Grundtarif",53,25.5,81.6
2021,41,"041","Werd",1,"01","Verheiratetentarif",90,37.9,147.2
2021,41,"041","Werd",2,"02","Einelternfamilientarif",56.4,32.7,102.2
2021,42,"042","Langstrasse",0,"00","Grundtarif",49.3,22.7,77.5
2021,42,"042","Langstrasse",1,"01","Verheiratetentarif",83.4,46.5,138.75
2021,42,"042","Langstrasse",2,"02","Einelternfamilientarif",54.3,28.9,85
2021,44,"044","Hard",0,"00","Grundtarif",37.3,17.6,60.1
2021,44,"044","Hard",1,"01","Verheiratetentarif",59.6,36.6,84.7
2021,44,"044","Hard",2,"02","Einelternfamilientarif",38.4,20.2,58.2
2021,51,"051","Gewerbeschule",0,"00","Grundtarif",45.4,21.9,70.1
2021,51,"051","Gewerbeschule",1,"01","Verheiratetentarif",75,45.7,117.9
2021,51,"051","Gewerbeschule",2,"02","Einelternfamilientarif",50.6,31.1,75
2021,52,"052","Escher Wyss",0,"00","Grundtarif",66.5,36.8,100
2021,52,"052","Escher Wyss",1,"01","Verheiratetentarif",151.6,94.5,218.4
2021,52,"052","Escher Wyss",2,"02","Einelternfamilientarif",81.2,52.9,134.9
2021,61,"061","Unterstrass",0,"00","Grundtarif",48,22.4,74
2021,61,"061","Unterstrass",1,"01","Verheiratetentarif",98.95,63.4,154.3
2021,61,"061","Unterstrass",2,"02","Einelternfamilientarif",56.9,37.2,87.4
2021,63,"063","Oberstrass",0,"00","Grundtarif",52.4,22.4,85.5
2021,63,"063","Oberstrass",1,"01","Verheiratetentarif",148.9,90,231.2
2021,63,"063","Oberstrass",2,"02","Einelternfamilientarif",73.5,45.2,119.9
2021,71,"071","Fluntern",0,"00","Grundtarif",54,20,94.9
2021,71,"071","Fluntern",1,"01","Verheiratetentarif",173.35,104.8,279.75
2021,71,"071","Fluntern",2,"02","Einelternfamilientarif",98.15,60.1,152.05
2021,72,"072","Hottingen",0,"00","Grundtarif",57,24.75,90.45
2021,72,"072","Hottingen",1,"01","Verheiratetentarif",152.1,89.1,251.1
2021,72,"072","Hottingen",2,"02","Einelternfamilientarif",91.4,53.5,139.5
2021,73,"073","Hirslanden",0,"00","Grundtarif",50.3,20.5,81.9
